,S1_PM10,S1_PM25,S1_SO2,S1_NO2,S1_NOX,S1_NO
2899,66.39,57.59,4.47,40.09,45.76,5.67
2900,54.76,36.06,4.32,42.09,49.85,7.76
2901,38.56,30.87,4.06,17.01,23.87,6.86
2902,37.88,19.6,4.32,17.54,23.62,6.08
2903,33.62,14.03,4.22,16.09,21.99,5.9
2904,28.57,11.62,4.19,19.38,26.09,6.71
2905,33.13,9.8,3.99,18.07,24.19,6.12
2906,37.67,8.38,3.93,16.31,22.29,5.98
2907,33.7,7.64,3.54,18.5,24.82,6.32
2908,25.48,7.67,3.65,30.42,36.8,6.38
2909,36.77,7.93,3.83,63.87,70.02,6.15
2910,45.52,8.12,4.08,125.1,140.2,15.1
2911,46.82,7.85,4.36,162.61,217.12,54.51
2912,78.09,19.06,4.52,156.77,212.56,55.79
2913,93.7,35.5,6.11,105.83,120.54,14.71
2914,73.17,35.85,5.06,109.68,130.89,21.21
2915,63.83,25.62,4.73,88.5,99.91,11.41
2916,64.3,16.65,5.23,64.52,70.47,5.95
2917,55.74,16.2,5.08,52.14,57.64,5.5
2918,48.2,21.25,4.95,38.36,43.59,5.23
2919,48.72,19.84,4.67,36.04,41.57,5.53
2920,40.19,19.24,4.74,63.93,80.43,16.5
2921,62.46,48.56,5.43,49.07,64.6,15.53
2922,55.85,52.16,5.88,24.5,32.21,7.71
2923,42.03,29.15,5.34,19.1,25.55,6.45
2924,69.54,41.87,4.67,42.4,52.0,9.6
2925,51.96,34.94,4.01,37.23,45.06,7.83
2926,75.69,22.08,4.21,21.78,27.82,6.04
2927,72.76,45.94,4.73,14.34,19.27,4.93
2928,69.75,40.66,3.79,12.38,17.1,4.72
2929,68.16,31.17,3.8,21.07,26.6,5.53
2930,68.0,19.75,3.94,27.74,33.84,6.1
2931,58.59,14.78,3.64,60.87,69.5,8.63
2932,68.19,8.93,3.34,97.17,112.05,14.88
2933,36.95,29.12,3.23,41.15,46.54,5.39
2934,44.37,10.5,3.76,31.74,36.34,4.6
2935,81.39,47.81,3.19,34.04,38.73,4.69
2936,64.95,35.76,3.93,36.31,40.76,4.45
2937,65.49,28.33,3.75,23.54,27.96,4.42
2938,51.05,37.07,3.56,17.23,21.47,4.24
2939,55.22,31.01,3.25,15.93,20.16,4.23
2940,54.38,31.15,3.13,21.21,25.81,4.6
2941,56.21,19.99,3.36,63.1,75.7,12.6
2942,79.11,47.9,3.55,79.26,100.37,21.11
2943,67.77,50.91,3.7,47.01,55.85,8.84
2944,53.99,51.35,3.42,20.48,26.26,5.78
2945,53.73,34.66,3.28,23.25,29.41,6.16
2946,51.95,32.69,4.37,12.41,17.27,4.86
2947,51.89,25.76,4.17,14.83,20.41,5.58
2948,45.72,15.87,4.11,18.77,24.63,5.86
2949,50.7,11.29,3.78,24.52,29.96,5.44
2950,47.48,9.34,2.71,30.24,35.5,5.26
2951,66.72,7.71,2.63,43.38,48.49,5.11
2952,80.04,27.74,2.35,39.64,44.42,4.78
2953,82.76,44.17,1.87,30.92,35.32,4.4
2954,79.63,34.55,1.75,28.47,32.89,4.42
2955,53.92,31.52,4.24,27.87,32.32,4.45
2956,58.91,18.03,4.05,28.73,33.14,4.41
2957,55.0,30.86,4.09,21.11,25.49,4.38
2958,47.03,33.11,3.73,14.53,18.84,4.31
2959,46.1,38.64,3.18,10.29,14.57,4.28
2960,47.79,35.35,3.36,9.99,14.32,4.33
2961,38.39,23.07,3.57,11.74,16.11,4.37
2962,37.45,36.17,3.52,16.71,21.17,4.46
2963,34.27,21.81,3.76,29.68,35.41,5.73
2964,45.92,37.16,4.15,26.93,33.83,6.9
2965,60.57,37.15,3.88,18.56,24.83,6.27
2966,53.42,50.96,3.53,15.18,21.13,5.95
2967,63.33,30.89,3.53,13.46,19.24,5.78
2968,94.23,21.87,3.39,10.74,16.0,5.26
2969,74.63,40.55,3.56,10.13,16.78,6.65
2970,80.16,33.19,3.68,11.11,16.45,5.34
2971,81.45,20.9,3.61,11.66,16.85,5.19
2972,68.59,26.1,3.62,13.14,18.37,5.23
2973,73.08,15.56,3.33,22.55,28.0,5.45
2974,95.67,12.48,2.88,32.06,37.64,5.58
2975,92.2,17.08,3.4,38.63,44.03,5.4
2976,75.71,12.98,3.52,27.99,32.91,4.92
2977,50.5,15.93,3.19,28.39,33.13,4.74
2978,51.73,41.41,3.26,24.43,29.1,4.67
2979,32.07,30.64,3.28,33.92,38.94,5.02
2980,37.14,18.36,3.06,31.12,35.71,4.59
2981,34.16,15.26,2.82,16.61,21.51,4.9
2982,33.87,15.56,3.21,15.45,20.02,4.57
2983,39.96,12.2,3.59,10.71,14.93,4.22
2984,29.96,8.21,3.6,9.75,13.93,4.18
2985,20.63,6.81,3.29,10.08,14.38,4.3
2986,27.15,6.03,3.19,15.61,20.15,4.54
2987,37.66,27.64,3.13,17.95,22.81,4.86
2988,56.79,26.08,2.98,21.97,27.74,5.77
2989,36.07,34.9,2.86,21.51,27.41,5.9
2990,37.57,29.92,2.59,27.76,35.1,7.34
2991,26.07,19.81,2.35,27.64,34.19,6.55
2992,26.96,24.83,2.53,35.4,41.61,6.21
2993,39.68,32.82,2.55,58.72,64.68,5.96
2994,40.37,33.79,2.45,89.3,98.88,9.58
2995,29.6,29.4,2.26,115.17,141.97,26.8
2996,29.7,22.78,2.36,74.55,83.78,9.23
2997,28.12,12.88,2.26,72.07,79.76,7.69
2998,28.75,8.07,2.27,74.29,85.91,11.62
2999,35.03,16.67,2.04,64.57,71.26,6.69
3000,35.11,11.06,2.27,81.66,92.33,10.67
3001,37.67,30.98,2.31,70.52,79.69,9.17
3002,26.7,21.21,2.54,68.56,83.26,14.7
3003,38.4,33.81,2.33,36.06,41.98,5.92
3004,35.1,20.03,2.0,27.04,33.27,6.23
3005,30.43,29.14,2.22,34.45,43.32,8.87
3006,35.24,20.96,2.29,55.42,65.62,10.2
3007,44.8,34.68,2.16,50.63,58.94,8.31
3008,33.96,26.11,2.45,37.58,47.41,9.83
3009,36.33,24.15,2.46,33.25,41.19,7.94
3010,33.78,15.35,2.53,41.86,49.3,7.44
3011,30.0,23.85,2.65,47.14,56.03,8.89
3012,33.75,29.55,2.4,37.8,45.14,7.34
3013,42.99,22.33,2.15,28.11,36.21,8.1
3014,26.28,18.28,2.29,18.94,25.31,6.37
3015,22.44,17.76,2.45,24.89,31.01,6.12
3016,23.65,14.35,2.34,55.03,63.68,8.65
3017,37.09,13.56,2.19,89.72,103.16,13.44
3018,49.8,22.06,2.43,97.25,116.38,19.13
3019,39.06,35.06,2.52,102.3,133.65,31.35
3020,52.41,38.5,2.66,106.53,168.73,62.2
3021,64.59,62.22,2.37,94.5,142.34,47.84
3022,63.13,59.38,2.29,76.61,97.65,21.04
3023,72.88,56.69,1.96,52.58,60.18,7.6
3024,60.72,49.2,2.12,44.39,51.32,6.93
3025,38.65,38.26,1.95,48.48,54.71,6.23
3026,77.76,42.33,2.18,54.89,64.74,9.85
3027,72.7,53.2,2.28,62.89,82.71,19.82
3028,66.2,54.39,2.33,77.31,120.23,42.92
3029,72.92,51.07,2.5,99.46,176.7,77.24
3030,53.52,39.26,2.27,61.68,85.79,24.11
3031,41.13,28.7,2.07,47.55,63.18,15.63
3032,45.74,35.4,1.83,22.76,30.67,7.91
3033,44.59,19.44,1.98,23.02,29.62,6.6
3034,43.72,12.6,1.81,22.17,28.03,5.86
3035,38.84,7.84,2.0,21.0,26.54,5.54
3036,31.51,9.15,2.22,14.83,19.78,4.95
3037,51.77,7.6,2.25,133.45,166.2,32.75
3038,67.04,10.97,2.11,115.21,145.45,30.24
3039,25.93,10.58,2.91,17.03,22.16,5.13
3040,27.62,9.21,2.94,16.35,21.23,4.88
3041,32.81,8.64,3.1,18.06,22.89,4.83
3042,28.76,8.0,2.91,39.97,45.56,5.59
3043,37.71,12.13,2.6,50.26,57.04,6.78
3044,46.87,30.19,2.7,36.89,42.23,5.34
3045,36.81,20.67,2.47,32.56,37.34,4.78
3046,42.99,26.78,2.55,34.59,39.5,4.91
3047,42.98,27.12,2.46,46.1,51.51,5.41
3048,28.79,18.85,2.69,50.87,56.83,5.96
3049,49.28,35.97,2.48,39.33,44.34,5.01
3050,30.35,30.3,2.31,28.24,33.87,5.63
3051,32.01,21.59,2.05,24.28,29.17,4.89
3052,37.87,25.87,1.78,25.38,30.81,5.43
3053,39.35,29.78,2.03,29.06,34.49,5.43
3054,46.89,24.82,1.88,35.97,42.87,6.9
3055,30.98,29.2,1.89,53.32,68.68,15.36
3056,35.34,23.18,1.87,51.09,67.72,16.63
3057,29.18,24.23,1.69,38.65,51.25,12.6
3058,34.56,26.44,1.87,19.87,27.48,7.61
3059,35.9,17.65,3.74,12.5,17.88,5.38
3060,25.07,17.19,3.64,12.31,17.52,5.21
3061,33.93,10.87,3.81,12.62,17.81,5.19
3062,23.5,10.49,4.16,12.83,17.95,5.12
3063,39.73,7.28,4.25,17.13,22.76,5.63
3064,26.25,7.7,3.96,17.09,22.37,5.28
3065,38.34,7.46,3.91,31.0,36.28,5.28
3066,37.36,9.07,4.13,50.47,56.02,5.55
3067,48.49,8.04,1.62,57.21,63.71,6.5
3068,32.81,7.42,1.57,33.73,38.8,5.07
3069,48.68,5.77,1.61,24.45,29.39,4.94
3070,43.24,7.74,1.48,23.04,27.49,4.45
3071,55.11,8.02,1.27,20.66,25.08,4.42
3072,49.08,6.68,1.59,16.67,21.04,4.37
3073,43.92,22.88,1.53,11.25,15.57,4.32
3074,36.61,13.63,1.29,8.04,12.36,4.32
3075,27.06,19.2,1.35,7.3,11.65,4.35
3076,31.74,12.25,1.43,8.03,12.44,4.41
3077,23.11,9.65,1.57,15.41,22.25,6.84
3078,24.18,9.3,1.78,29.31,34.68,5.37
3079,34.76,9.25,1.83,26.57,32.88,6.31
3080,34.51,23.5,1.78,24.16,31.27,7.11
3081,24.54,21.22,2.11,17.56,24.79,7.23
3082,26.82,22.99,2.25,15.8,22.38,6.58
3083,19.49,13.66,2.27,13.13,18.48,5.35
3084,25.31,11.28,3.48,13.22,19.61,6.39
3085,46.74,8.2,2.06,43.39,52.4,9.01
3086,33.27,21.87,2.77,23.14,30.61,7.47
3087,34.67,32.18,2.61,21.99,27.94,5.95
3088,34.54,19.85,2.18,37.95,43.94,5.99
3089,38.42,14.73,2.51,84.32,103.18,18.86
3090,54.84,11.89,2.4,66.18,75.82,9.64
3091,36.96,8.4,3.64,102.12,136.61,34.49
3092,57.79,29.14,3.86,70.97,84.47,13.5
3093,62.05,34.13,3.74,56.04,64.96,8.92
3094,46.49,35.71,4.23,46.46,53.16,6.7
3095,39.51,26.28,3.73,35.04,40.49,5.45
3096,37.35,20.55,3.21,29.76,34.82,5.06
3097,26.68,14.91,3.13,25.26,30.26,5.0
3098,28.62,15.95,4.32,25.08,30.22,5.14
3099,44.42,20.74,3.03,24.64,29.83,5.19
3100,29.15,14.6,2.64,38.88,48.74,9.86
3101,33.38,25.92,2.76,65.08,94.57,29.49
3102,50.5,35.56,3.17,65.71,95.49,29.78
3103,32.25,29.14,3.25,55.89,77.1,21.21
3104,51.13,38.6,3.02,43.44,58.86,15.42
3105,47.37,25.17,2.67,20.74,28.09,7.35
3106,45.26,17.05,2.84,19.09,25.85,6.76
3107,33.4,10.72,2.68,17.43,23.51,6.08
3108,42.25,8.74,2.97,17.69,23.3,5.61
3109,33.67,13.8,3.05,18.49,24.41,5.92
3110,39.3,9.94,3.07,22.07,28.14,6.07
3111,31.8,7.29,2.68,23.24,28.77,5.53
3112,27.83,7.69,2.8,45.0,50.87,5.87
3113,40.61,9.55,3.03,34.27,40.11,5.84
3114,52.2,9.0,3.7,44.02,49.87,5.85
3115,45.28,12.44,3.54,39.39,44.87,5.48
3116,42.35,16.08,3.48,34.14,39.17,5.03
3117,54.47,22.76,3.36,22.83,27.49,4.66
3118,27.94,18.01,4.04,21.82,28.31,6.49
3119,49.91,26.92,2.89,31.24,40.53,9.29
3120,35.15,32.98,2.85,22.14,31.92,9.78
3121,48.15,35.85,2.67,14.44,20.83,6.39
3122,41.01,21.6,3.07,14.46,21.51,7.05
3123,34.44,13.55,5.69,16.92,24.63,7.71
3124,33.19,11.39,2.98,12.57,18.24,5.67
3125,22.66,10.13,2.85,13.84,20.0,6.16
3126,18.53,7.6,2.81,15.08,21.4,6.32
3127,25.19,6.18,3.0,16.66,22.57,5.91
3128,30.24,7.82,3.24,21.99,27.93,5.94
3129,37.66,6.18,2.98,49.92,56.46,6.54
3130,63.87,7.37,3.66,108.44,126.52,18.08
3131,86.33,8.54,3.68,117.14,137.19,20.05
3132,80.55,38.87,3.63,86.42,98.93,12.51
3133,73.61,22.16,4.11,88.19,107.56,19.37
3134,77.68,16.25,3.61,43.83,49.81,5.98
3135,58.02,25.32,3.59,27.31,32.74,5.43
3136,43.92,15.65,3.42,18.41,22.59,4.18
3137,40.06,13.87,3.54,14.05,18.2,4.15
3138,26.3,11.5,3.47,14.74,18.85,4.11
3139,27.16,7.25,3.83,22.92,27.18,4.26
3140,23.53,5.18,3.69,22.14,26.36,4.22
3141,32.48,6.79,3.21,42.97,53.21,10.24
3142,26.82,7.81,3.77,68.1,92.52,24.42
3143,45.04,15.09,4.15,78.78,111.36,32.58
3144,39.74,38.02,3.8,58.4,78.61,20.21
3145,41.9,32.33,3.42,31.89,44.58,12.69
3146,43.03,24.28,3.23,15.47,21.91,6.44
3147,29.09,16.98,3.49,14.26,20.3,6.04
3148,29.32,11.24,3.57,12.1,17.88,5.78
3149,36.7,10.06,3.71,13.07,18.72,5.65
3150,27.94,15.64,3.57,18.4,24.91,6.51
3151,37.71,12.72,3.63,19.65,25.68,6.03
3152,39.54,10.61,3.82,23.21,28.95,5.74
3153,40.86,8.82,3.94,45.71,51.95,6.24
3154,53.31,7.4,4.19,144.36,196.84,52.48
3155,72.02,8.92,5.23,233.93,437.0,203.07
3156,105.49,31.41,4.75,155.54,249.28,93.74
3157,25.49,12.87,5.1,114.99,164.11,49.12
3158,92.93,37.54,6.19,115.58,171.73,56.15
3159,77.99,27.09,5.01,91.59,121.35,29.76
3160,86.74,22.44,4.84,76.57,92.19,15.62
3161,81.73,36.56,4.32,54.47,61.37,6.9
3162,58.34,22.93,4.22,48.43,54.22,5.79
3163,54.62,16.2,4.43,47.13,51.99,4.86
3164,55.93,16.91,4.83,53.2,59.05,5.85
3165,47.44,18.01,4.52,65.09,85.47,20.38
3166,54.56,13.06,4.93,110.31,185.33,75.02
3167,65.26,41.73,6.15,87.74,130.33,42.59
3168,56.95,36.02,5.95,97.23,145.09,47.86
3169,65.94,37.48,5.35,87.96,125.42,37.46
3170,62.87,35.34,5.49,50.56,65.68,15.12
3171,38.58,20.76,5.94,28.87,37.83,8.96
3172,42.85,14.79,5.63,13.28,18.48,5.2
3173,37.01,10.95,5.87,15.29,20.59,5.3
3174,43.55,10.93,5.27,20.44,26.35,5.91
3175,28.82,8.58,5.67,20.47,26.21,5.74
3176,36.14,9.26,5.75,30.03,36.29,6.26
3177,36.57,7.59,6.13,94.18,108.76,14.58
3178,56.56,7.46,6.6,146.74,187.82,41.08
3179,81.78,8.18,5.93,132.92,169.23,36.31
3180,87.52,15.06,5.43,97.78,116.43,18.65
3181,62.19,15.52,5.09,122.72,169.15,46.43
3182,87.65,24.88,6.05,127.97,174.69,46.72
3183,75.15,19.17,5.69,74.96,88.85,13.89
3184,79.31,28.55,4.98,47.54,52.51,4.97
3185,57.03,19.89,4.44,34.58,38.9,4.32
3186,39.93,21.68,4.62,35.99,41.61,5.62
3187,45.44,18.24,4.61,37.9,42.92,5.02
3188,57.65,30.72,4.61,37.87,43.12,5.25
3189,49.5,19.0,4.45,70.28,93.77,23.49
3190,51.8,12.68,5.37,129.05,220.23,91.18
3191,71.9,51.93,6.14,98.0,142.93,44.93
3192,53.45,47.44,6.61,102.49,150.21,47.72
3193,64.59,54.86,5.45,75.42,101.53,26.11
3194,55.01,31.31,5.59,60.49,77.66,17.17
3195,36.1,18.02,5.43,52.2,65.15,12.95
3196,56.46,16.94,5.97,25.84,32.83,6.99
3197,59.03,22.09,5.76,17.34,25.85,8.51
3198,37.85,15.5,5.49,17.68,26.06,8.38
3199,32.47,11.16,5.3,18.6,26.78,8.18
3200,33.92,7.88,5.22,25.29,33.42,8.13
3201,32.05,6.92,5.66,120.87,149.57,28.7
3202,50.43,6.28,6.32,231.32,365.41,134.09
3203,98.87,5.32,5.88,186.03,283.79,97.76
3204,10.43,9.43,5.87,187.8,318.28,130.48
3205,25.91,23.92,5.24,156.29,252.41,96.12
3206,37.84,20.8,5.3,123.14,168.84,45.7
3207,24.48,12.74,4.29,95.23,114.07,18.84
3208,85.3,32.18,4.07,73.67,87.9,14.23
3209,82.12,36.0,4.04,62.52,71.84,9.32
3210,80.63,46.66,4.27,46.02,54.2,8.18
3211,74.08,30.92,3.75,37.06,43.97,6.91
3212,60.39,30.9,3.88,40.6,48.6,8.0
3213,67.73,12.85,5.27,109.71,175.3,65.59
3214,82.66,52.52,6.58,109.73,173.34,63.61
3215,79.77,74.17,6.51,118.78,179.94,61.16
3216,69.19,55.04,6.99,114.35,159.19,44.84
3217,86.2,31.37,6.7,69.51,87.99,18.48
3218,69.61,20.21,6.44,41.32,52.91,11.59
3219,58.23,14.19,5.63,14.74,22.85,8.11
3220,46.82,10.99,6.02,15.74,24.0,8.26
3221,30.18,25.73,6.12,21.69,30.76,9.07
3222,34.12,23.77,6.59,22.28,30.63,8.35
3223,26.96,15.36,6.08,38.64,48.85,10.21
3224,37.98,10.0,6.02,118.58,149.62,31.04
3225,57.07,8.72,6.83,240.82,399.25,158.43
3226,72.41,19.17,5.79,176.45,267.37,90.92
3227,26.86,17.94,5.94,172.84,270.63,97.79
3228,60.69,48.38,5.18,118.67,163.09,44.42
3229,40.68,38.64,4.76,105.56,141.14,35.58
3230,96.74,22.57,4.5,85.34,104.44,19.1
3231,91.9,16.75,4.87,64.52,75.75,11.23
3232,63.61,32.58,4.24,40.34,48.65,8.31
3233,50.64,30.02,3.88,32.23,39.98,7.75
3234,49.11,24.63,3.88,26.44,33.35,6.91
3235,41.87,21.8,3.94,33.13,40.76,7.63
3236,38.16,15.73,3.54,49.48,63.14,13.66
3237,44.58,27.95,4.57,100.19,158.23,58.04
3238,68.92,41.87,5.63,89.96,136.31,46.35
3239,48.99,42.02,7.29,107.19,165.08,57.89
3240,78.03,43.66,7.38,96.16,137.3,41.14
3241,75.31,24.53,5.6,89.35,121.66,32.31
3242,65.08,29.44,5.5,37.79,50.46,12.67
3243,47.12,17.78,5.63,23.0,32.3,9.3
3244,36.55,23.93,6.1,16.32,24.31,7.99
3245,36.47,16.45,7.18,28.3,37.98,9.68
3246,59.09,25.35,5.65,18.17,26.93,8.76
3247,41.33,15.28,5.56,33.8,43.48,9.68
3248,42.5,11.69,5.02,94.07,113.38,19.31
3249,78.4,49.73,4.73,131.5,190.03,58.53
3250,86.63,27.7,3.93,81.49,101.26,19.77
3251,88.77,37.63,4.28,43.58,51.24,7.66
3252,60.65,21.61,5.91,68.62,83.85,15.23
3253,66.69,15.48,7.52,83.56,104.91,21.35
3254,69.69,11.64,6.58,128.17,207.68,79.51
3255,65.38,15.68,5.42,68.25,84.53,16.28
3256,76.39,15.59,4.85,46.85,55.93,9.08
3257,56.3,36.41,4.51,35.79,44.67,8.88
3258,46.8,20.6,4.49,31.04,38.76,7.72
3259,44.63,30.22,4.13,34.01,42.58,8.57
3260,54.45,20.42,4.95,51.15,67.96,16.81
3261,53.2,21.01,4.82,66.35,94.51,28.16
3262,61.07,41.86,4.76,74.02,111.29,37.27
3263,54.35,42.49,5.74,64.21,91.58,27.37
3264,59.87,37.66,5.54,61.31,83.39,22.08
3265,51.52,20.34,4.79,38.47,51.12,12.65
3266,44.89,13.41,4.95,31.92,42.36,10.44
3267,51.22,9.65,5.25,22.94,31.9,8.96
3268,47.35,7.87,5.18,18.83,26.96,8.13
3269,57.78,7.8,4.77,19.06,27.46,8.4
3270,50.39,13.29,4.46,19.95,27.56,7.61
3271,57.64,10.12,4.72,27.53,35.32,7.79
3272,105.59,6.95,5.8,254.21,439.56,185.35
3273,32.94,16.15,4.68,208.67,347.78,139.11
3274,51.86,41.67,5.04,78.73,94.89,16.16
3275,58.54,36.77,5.61,82.7,98.42,15.72
3276,100.12,27.41,6.3,151.92,226.54,74.62
3277,94.04,35.59,5.83,104.76,138.21,33.45
3278,81.4,25.45,5.19,59.96,70.11,10.15
3279,67.84,29.4,5.1,44.01,52.65,8.64
3280,64.05,16.97,4.68,37.95,45.63,7.68
3281,56.42,38.33,4.63,37.41,44.51,7.1
3282,52.24,24.43,4.19,39.46,47.58,8.12
3283,56.01,28.46,4.06,68.84,101.71,32.87
3284,63.47,18.38,4.63,136.61,256.66,120.05
3285,79.52,28.59,5.86,111.85,188.0,76.15
3286,60.63,60.18,6.52,117.57,188.87,71.3
3287,86.28,56.26,5.18,63.2,86.79,23.59
3288,69.7,40.07,5.34,31.62,42.54,10.92
3289,40.77,22.49,4.96,13.39,21.6,8.21
3290,48.05,14.14,4.9,9.04,16.44,7.4
3291,36.59,9.19,5.08,12.74,20.76,8.02
3292,29.13,23.92,5.22,15.15,23.82,8.67
3293,36.98,25.44,4.99,21.22,29.69,8.47
3294,51.72,17.36,5.07,41.5,51.41,9.91
3295,62.57,11.5,5.12,127.09,161.56,34.47
3296,73.94,10.34,4.69,144.86,191.81,46.95
3297,13.7,13.59,4.6,173.33,269.13,95.8
3298,30.5,21.41,5.79,210.22,374.04,163.82
3299,60.78,42.64,5.51,183.04,338.51,155.47
3300,52.52,18.75,4.68,135.12,225.66,90.54
3301,104.96,31.35,4.74,121.24,201.62,80.38
3302,99.99,35.16,4.31,81.3,108.58,27.28
3303,88.15,32.74,4.54,63.47,76.33,12.86
3304,68.74,21.16,4.53,51.09,61.08,9.99
3305,62.13,15.08,4.17,44.66,53.39,8.73
3306,60.76,27.61,3.73,36.51,45.8,9.29
3307,49.35,41.27,3.92,70.22,103.48,33.26
3308,64.01,25.35,4.2,105.82,181.58,75.76
3309,74.7,45.07,4.6,116.55,202.35,85.8
3310,70.31,46.44,4.18,80.14,118.4,38.26
3311,70.4,56.33,4.15,53.06,73.75,20.69
3312,72.79,10.56,4.0,12.83,21.02,8.19
3313,59.19,9.71,3.88,17.66,26.19,8.53
3314,45.08,7.85,3.89,25.03,33.26,8.23
3315,56.48,6.61,3.61,62.86,74.76,11.9
3316,63.1,18.14,4.08,131.79,173.06,41.27
3317,63.89,25.58,4.26,139.48,197.3,57.82
3318,63.64,17.39,5.24,207.23,396.76,189.53
3319,46.95,33.78,5.45,182.13,353.7,171.57
3320,37.77,26.32,5.38,121.57,202.27,80.7
3321,31.34,27.42,4.86,98.26,153.49,55.23
3322,97.05,23.5,4.48,83.73,115.52,31.79
3323,89.77,31.57,4.07,70.73,87.13,16.4
3324,85.75,19.36,3.87,51.29,60.9,9.61
3325,70.98,26.06,3.23,45.52,53.55,8.03
3326,52.48,26.9,3.63,34.29,42.11,7.82
3327,54.68,17.87,3.71,76.51,122.73,46.22
3328,67.18,34.83,4.14,126.57,235.88,109.31
3329,90.94,63.93,4.43,65.73,93.99,28.26
3330,66.23,63.8,4.46,89.7,136.51,46.81
3331,57.81,52.76,3.95,76.36,109.82,33.46
3332,76.17,35.81,3.56,43.89,61.2,17.31
3333,46.97,22.88,3.8,27.8,39.32,11.52
3334,48.72,16.19,3.79,21.56,31.06,9.5
3335,38.82,12.56,3.83,24.15,34.06,9.91
3336,34.99,11.31,4.0,21.35,29.61,8.26
3337,51.38,19.01,4.05,18.13,26.42,8.29
3338,78.11,11.89,4.19,22.48,29.93,7.45
3339,78.79,8.97,4.03,118.97,156.28,37.31
3340,93.24,8.79,4.25,181.21,289.71,108.5
3341,17.21,14.49,4.06,129.16,179.62,50.46
3342,28.39,15.75,3.91,27.1,35.44,8.34
3343,61.2,52.35,3.54,16.51,23.74,7.23
3344,38.3,36.55,3.74,18.09,24.95,6.86
3345,92.06,22.78,3.94,31.53,38.95,7.42
3346,70.86,17.38,5.23,32.62,39.75,7.13
3347,53.2,11.88,5.48,36.48,44.05,7.57
3348,61.71,20.77,4.53,16.69,23.44,6.75
3349,53.68,13.33,4.07,15.2,22.15,6.95
3350,59.48,14.16,4.04,20.63,27.75,7.12
3351,72.5,17.48,4.03,64.91,96.31,31.4
3352,61.85,15.82,4.73,106.39,173.25,66.86
3353,73.48,36.04,5.74,108.7,182.14,73.44
3354,83.18,56.46,5.19,33.28,46.75,13.47
3355,72.42,67.11,5.21,41.29,54.44,13.15
3356,69.83,39.78,5.28,47.2,64.29,17.09
3357,62.91,43.33,5.5,41.61,55.77,14.16
3358,72.4,17.15,4.12,24.31,34.21,9.9
3359,51.96,12.44,3.48,31.07,41.14,10.07
3360,84.14,7.82,3.13,45.39,61.1,15.71
3361,53.45,15.36,2.96,53.58,65.8,12.22
3362,50.55,13.52,2.94,91.66,120.41,28.75
3363,78.6,21.18,2.9,85.4,113.9,28.5
3364,60.49,24.84,2.81,104.72,156.92,52.2
3365,49.51,41.88,2.61,48.38,62.45,14.07
3366,51.82,42.36,2.28,17.84,25.75,7.91
3367,40.27,38.31,2.17,14.08,20.87,6.79
3368,40.83,26.03,2.25,24.14,31.34,7.2
3369,34.63,24.84,2.26,34.39,42.62,8.23
3370,34.19,33.52,2.59,21.41,28.71,7.3
3371,39.92,39.36,2.11,18.99,26.37,7.38
3372,38.02,32.91,2.39,55.89,83.84,27.95
3373,25.56,22.61,2.42,88.7,142.55,53.85
3374,40.2,15.82,2.25,61.66,89.87,28.21
3375,44.74,11.78,2.3,37.86,54.92,17.06
3376,40.56,29.57,2.53,26.59,40.23,13.64
3377,29.37,24.95,2.6,21.93,32.66,10.73
3378,39.26,27.67,2.51,15.57,24.75,9.18
3379,27.09,16.71,2.87,11.15,19.44,8.29
3380,22.4,12.29,2.73,13.99,23.27,9.28
3381,17.85,8.94,2.9,16.14,25.41,9.27
3382,19.32,9.07,3.28,21.69,30.6,8.91
3383,26.53,7.37,3.16,42.13,51.75,9.62
3384,44.13,7.41,4.45,51.69,61.05,9.36
3385,40.53,19.66,2.93,43.21,53.2,9.99
3386,38.19,19.7,2.65,47.6,57.09,9.49
3387,28.72,19.62,2.58,60.16,73.85,13.69
3388,47.93,37.45,2.55,41.46,49.76,8.3
3389,41.59,37.04,2.3,28.62,36.23,7.61
3390,37.26,23.66,2.3,27.08,34.56,7.48
3391,42.18,34.73,2.07,23.36,30.63,7.27
3392,66.97,60.34,2.27,38.5,51.62,13.12
3393,50.02,32.57,2.27,54.79,76.43,21.64
3394,36.57,32.07,2.86,47.17,67.28,20.11
3395,43.51,34.42,3.8,29.78,44.24,14.46
3396,33.25,30.4,3.26,25.32,38.32,13.0
3397,26.11,20.21,2.85,19.56,30.73,11.17
3398,32.9,17.35,2.94,17.2,27.81,10.61
3399,43.6,23.71,3.59,16.62,26.33,9.71
3400,28.73,16.9,4.53,24.35,34.64,10.29
3401,35.61,33.6,5.67,21.69,31.93,10.24
3402,31.16,24.01,5.81,22.37,31.94,9.57
3403,22.86,15.25,5.79,27.26,36.48,9.22
3404,28.0,16.91,4.05,33.38,40.86,7.48
3405,26.4,17.88,2.78,43.95,54.58,10.63
3406,31.28,12.33,2.71,44.03,52.33,8.3
3407,39.54,12.33,2.71,44.03,52.33,8.3
3408,39.54,14.79,2.29,85.91,94.93,9.02
3409,28.24,13.79,2.28,37.08,46.4,9.32
3410,24.7,14.51,2.3,13.64,20.91,7.27
3411,41.71,21.78,2.4,16.68,23.65,6.97
3412,33.07,30.82,3.4,22.25,32.38,10.13
3413,47.32,24.99,4.13,17.21,26.79,9.58
3414,29.15,27.8,4.57,15.94,25.85,9.91
